date,ticker,name,sector,ret,vol,sharpe,var,es
2025-08-20,ALVO,ALVO,Iceland,-0.40462237438652277,0.4789906233621856,-0.9942893952494849,-0.03934430229166134,-0.06030312070159394
2025-08-21,AMRQ,AMRQ,Iceland,-0.8675591522139758,0.2506941300288563,-3.7463664384655044,-0.03244676903198482,-0.04553448932635784
2025-08-21,ARION,ARION,Iceland,0.1204815511322375,0.22479150761060882,0.21730637782996762,-0.01587414527079246,-0.03131009397897505
2025-08-21,BRIM,BRIM,Iceland,0.33000750203439827,0.11133195328543373,2.3207585204719887,-0.008816866325995144,-0.013404013541860937
2025-08-21,EIK,EIK,Iceland,-0.2929477221456328,0.15979415000319738,-2.281564406361411,-0.018591711046492126,-0.021789910251103606
2025-08-21,EIM,EIM,Iceland,-0.4229635380036954,0.1740712193143286,-2.841345414815633,-0.016817862147372943,-0.01950051219665644
2025-08-21,FESTI,FESTI,Iceland,0.15426136044940944,0.1611169831611821,0.5128474725740682,-0.013577855864338562,-0.01850207941252119
2025-08-21,HAGA,HAGA,Iceland,-0.2965698913703015,0.1725449413782264,-2.133953109698085,-0.018897964795452034,-0.01897584641538974
2025-08-21,HAMP,HAMP,Iceland,0.44115428804681384,0.2407031321671727,1.5351747269484473,-0.017248992242136496,-0.01752691835126463
2025-08-21,HEIMAR,HEIMAR,Iceland,-0.22230627972836015,0.10416877593978059,-2.821759206854109,-0.010999360605171316,-0.013697763643293948
2025-08-21,ICEAIR,ICEAIR,Iceland,-1.014094243223719,0.49619188929686564,-2.1881195349821203,-0.026116287063251985,-0.08448073670274114
2025-08-21,ICESEA,ICESEA,Iceland,0.1817528967235805,0.1783221414203281,0.6175339360555072,-0.019617715434674728,-0.019796917063048147
2025-08-21,ISB,ISB,Iceland,0.3514627628225932,0.10679217815845615,2.620321495465226,-0.008192644082036526,-0.008252511598596968
2025-08-21,ISF,ISF,Iceland,0.328562967808701,0.29339421552971184,0.8757161230952876,-0.009678544352261542,-0.031088195284157627
2025-08-21,JBTM,JBTM,Iceland,0.8820175293786504,0.34088777124831265,2.3772768485200486,-0.02864140416299254,-0.03394577287021883
2025-08-21,KALD,KALD,Iceland,0.14920764360243347,0.1463973674819007,0.5298915007169487,-0.012597015894805868,-0.016226838931156118
2025-08-21,KVIKA,KVIKA,Iceland,-0.055559773524041095,0.17324764718735366,-0.7341669479235741,-0.017770072174168566,-0.022114352187710185
2025-08-21,NOVA,NOVA,Iceland,0.022134883490776993,0.10099347280386,-0.49011127136693244,-0.008432590134076223,-0.008481116620852769
2025-08-21,OCS,OCS,Iceland,-0.3660662599285594,0.1579754473450996,-2.7706785461340577,-0.01503359665820555,-0.021567150057184625
2025-08-21,OLGERD,OLGERD,Iceland,0.021816702011430555,0.21317182331326967,-0.23369045711918426,-0.017095819993032047,-0.017185800193664336
2025-08-21,OMXI15,OMXI15,Iceland,-0.07266206816537828,0.09438469447804446,-1.5287965046640306,-0.00969091632035014,-0.013240858913105225
2025-08-21,PLAY,PLAY,Iceland,-3.5319779091615913,1.1062078026819748,-3.257625577464885,-0.10576455319684544,-0.1705223528684382
2025-08-21,REITIR,REITIR,Iceland,-0.4015966718793813,0.12785757604068299,-3.7012245138703634,-0.013867332164504491,-0.017988918813265087
2025-08-21,SIMINN,SIMINN,Iceland,0.026306176009945757,0.23511185648790062,-0.19278800956099543,-0.017947794880494444,-0.021010753356838774
2025-08-21,SJOVA,SJOVA,Iceland,-0.40497044953281564,0.11451385396442541,-4.161971288882781,-0.013502326286597888,-0.01586027255157013
2025-08-21,SKAGI,SKAGI,Iceland,0.09465612922692003,0.1136341573724887,0.2026081498102043,-0.009402045389133262,-0.010488604890527775
2025-08-21,SKEL,SKEL,Iceland,-0.27206500042360676,0.08147576270301554,-4.218406945423103,-0.012095034572698926,-0.012260734968266185
2025-08-21,SVN,SVN,Iceland,0.4457781015409818,0.15558097126352494,2.404826089308902,-0.010831876677962031,-0.013943931290016642
2025-08-21,SYN,SYN,Iceland,-0.9781399269205713,0.3737217641514148,-2.8089689990377185,-0.03208869311421396,-0.043079956555074184
